,1_FS Lin,1_SS Log,1_FL1 Log,1_FL2 Log,1_FL3 Log,1_FL4 Log,1_FL5 Log,2_FS Lin,2_SS Log,2_FL1 Log,2_FL2 Log,2_FL3 Log,2_FL4 Log,2_FL5 Log,3_FS Lin,3_SS Log,3_FL1 Log,3_FL2 Log,3_FL3 Log,3_FL4 Log,3_FL5 Log,4_FS Lin,4_SS Log,4_FL1 Log,4_FL2 Log,4_FL3 Log,4_FL4 Log,4_FL5 Log,5_FS Lin,5_SS Log,5_FL1 Log,5_FL2 Log,5_FL3 Log,5_FL4 Log,5_FL5 Log,6_FS Lin,6_SS Log,6_FL1 Log,6_FL2 Log,6_FL3 Log,6_FL4 Log,6_FL5 Log,7_FS Lin,7_SS Log,7_FL1 Log,7_FL2 Log,7_FL3 Log,7_FL4 Log,7_FL5 Log,8_FS Lin,8_SS Log,8_FL1 Log,8_FL2 Log,8_FL3 Log,8_FL4 Log,8_FL5 Log,Label
92,0.432540148,0.563415664,0.316205381,0.297655723,0.575824721,0.205579211,0.187476257,0.404500321,0.563530711,0.476756402,0.509636563,0.571237878,0.205682731,0.225857659,0.455671019,0.566280107,0.418237106,0.333300895,0.576859288,0.231465648,0.225747146,0.457824377,0.565054703,0.524263822,0.471763204,0.578037013,0.365987737,0.191803733,0.476920899,0.565883709,0.371658156,0.3875145,0.577937392,0.386530243,0.255472928,0.505278165,0.569237831,0.390944705,0.345936728,0.569743651,0.210769955,0.421971748,0.465616064,0.564213621,0.349970832,0.308828966,0.581659767,0.251072481,0.214146549,0.469978832,0.563790407,0.313295275,0.280833521,0.296147861,0.213858278,0.188946962,normal
93,0.658574389,0.565956207,0.280840522,0.223076709,0.59861321,0.182531422,0.182293089,0.597699907,0.562950893,0.461277857,0.495709563,0.597194115,0.18438513,0.230221453,0.701866338,0.571739251,0.432085239,0.247393048,0.603594906,0.206951817,0.215602563,0.659347704,0.564319889,0.515709642,0.429344305,0.595533507,0.453353723,0.182084038,0.700364023,0.564805494,0.394440358,0.403339098,0.59590595,0.404389015,0.328360941,0.740554593,0.570992117,0.311513214,0.242165349,0.600844056,0.187547795,0.253782911,0.679398724,0.564541317,0.32463422,0.22593918,0.597455594,0.239223244,0.210849698,0.719622662,0.568867143,0.271599671,0.248126485,0.260206078,0.196449055,0.169742919,normal
94,0.257788013,0.523495631,0.293283949,0.282779681,0.531247667,0.226036815,0.203483229,0.216775763,0.523282021,0.433331884,0.458313235,0.528699884,0.225090707,0.210008622,0.234655271,0.522764454,0.356065032,0.322044773,0.532132166,0.221595281,0.206455514,0.254430594,0.523934805,0.31474386,0.536217215,0.527840242,0.240214892,0.197087268,0.265888719,0.524633862,0.312917635,0.514235991,0.538649025,0.357206211,0.492289026,0.290295434,0.525882074,0.592549043,0.48146723,0.538278339,0.315799228,0.402118922,0.269110694,0.52457968,0.299501298,0.284082894,0.545613699,0.227600991,0.20043842,0.362252781,0.515987066,0.297873586,0.295140307,0.302697287,0.22525511,0.20058775,aml
95,0.551212441,0.556670409,0.254785543,0.225000297,0.5803833,0.193174183,0.163070241,0.548309502,0.560980614,0.406107874,0.405441554,0.560958136,0.179785299,0.17354604,0.545770183,0.558829776,0.361980612,0.255303404,0.575353872,0.211513853,0.239795464,0.479729222,0.546646373,0.47143295,0.436250912,0.565818972,0.48134162,0.200950047,0.539406953,0.554148614,0.293432448,0.423329942,0.571864149,0.244847035,0.282370532,0.51994972,0.551735852,0.292584867,0.230490562,0.569789571,0.186921082,0.329714529,0.53603137,0.553938389,0.280146519,0.226503843,0.570919262,0.244111219,0.228333689,0.623527649,0.567510149,0.245027488,0.223441498,0.234289989,0.176347414,0.157545483,normal
96,0.804457113,0.586408049,0.276112593,0.239088202,0.601008809,0.187445835,0.17065247,0.771337714,0.585794862,0.355555164,0.37285929,0.59796652,0.184534464,0.201338907,0.80965357,0.586686564,0.371710107,0.267507039,0.602827284,0.207513075,0.214348363,0.808097435,0.584827788,0.539154322,0.490934512,0.599328906,0.48855872,0.163277686,0.870433059,0.587464569,0.332180663,0.393856122,0.597795123,0.265679632,0.370041719,0.914155399,0.591558825,0.302960144,0.253484981,0.599533613,0.182893826,0.369406281,0.892818555,0.58732212,0.315608206,0.256989574,0.602582259,0.240266089,0.253760133,0.894746572,0.588793518,0.279648595,0.25224849,0.253638535,0.18135217,0.166891355,normal
97,0.61362903,0.560582548,0.230576178,0.212706463,0.49847844,0.202032995,0.152327468,0.593679403,0.564392064,0.413851437,0.441417308,0.492215925,0.218081226,0.176332926,0.626944725,0.562875292,0.28073015,0.238210336,0.488629544,0.20595645,0.173029863,0.623745152,0.562786335,0.521692393,0.430038055,0.485606006,0.490271222,0.155966597,0.677303548,0.564455383,0.28038181,0.346316828,0.495265776,0.320681455,0.246939999,0.710486696,0.569101083,0.282757448,0.242282559,0.493635634,0.199864998,0.317304621,0.688851918,0.568814587,0.258598129,0.254143177,0.506952604,0.23697016,0.247962917,0.713623858,0.560943987,0.232073664,0.221929395,0.217706225,0.200448187,0.154184274,normal
98,0.60166035,0.547807109,0.270233794,0.255388433,0.536311764,0.226391636,0.169614824,0.595577689,0.552778927,0.435319561,0.43721407,0.52908297,0.234318793,0.191135147,0.610436115,0.550957316,0.368674468,0.320519627,0.53564579,0.237411865,0.210511698,0.624543576,0.551774134,0.500121591,0.416386548,0.533009018,0.446949712,0.168286821,0.679179701,0.554321903,0.309411345,0.447388425,0.534946421,0.32804746,0.346810614,0.710492741,0.558247506,0.328083963,0.376728937,0.531094472,0.233491639,0.259505932,0.674842561,0.553484799,0.332284695,0.297711741,0.536396818,0.301313111,0.215925868,0.679893497,0.550385384,0.277269612,0.251682554,0.249069608,0.224927023,0.171413957,normal
99,0.72877085,0.564645871,0.255432504,0.236317825,0.533796052,0.221911837,0.183804015,0.688322905,0.563696554,0.404518359,0.415360952,0.536827154,0.231446222,0.222181803,0.731254751,0.566461563,0.369992429,0.247743339,0.537040159,0.227200304,0.189743433,0.724028931,0.564604769,0.552856564,0.430273372,0.532128746,0.505618216,0.167935016,0.778948653,0.566411262,0.339390404,0.370145769,0.533253644,0.365603746,0.334254792,0.807696858,0.570913557,0.288751723,0.256907342,0.526136998,0.221062295,0.365760897,0.795339701,0.568117328,0.269703986,0.249407474,0.533773335,0.244139773,0.225286387,0.793336392,0.567207618,0.26025567,0.245454978,0.23865361,0.221135948,0.178838813,normal
100,0.793753805,0.536188798,0.298664007,0.283089481,0.615150559,0.212701566,0.156675228,0.747096184,0.53608984,0.459375555,0.534421956,0.607597938,0.233535006,0.255291276,0.813841169,0.540346449,0.487666623,0.315426554,0.614243925,0.222633387,0.191729885,0.78212363,0.537225679,0.515008082,0.531153227,0.607564137,0.404984623,0.254599257,0.858944848,0.536378176,0.42852119,0.404893934,0.609047073,0.505459891,0.329366865,0.879282523,0.54144076,0.32820889,0.317818478,0.607521386,0.236477385,0.470875399,0.88191267,0.542304079,0.326175222,0.283453783,0.613093664,0.268186252,0.15938064,0.896925219,0.538945201,0.304719691,0.267656793,0.245678561,0.231027637,0.157002886,aml
101,0.501156542,0.561549029,0.278524726,0.246646248,0.529650202,0.183855542,0.183958935,0.467088096,0.56173427,0.36767047,0.381534531,0.530225218,0.188405709,0.208576257,0.534989223,0.568218047,0.365062864,0.287801178,0.539220032,0.197737668,0.213304748,0.560395395,0.567941621,0.491190438,0.401991205,0.551065393,0.358534018,0.182431802,0.588174666,0.566828281,0.325277319,0.353333858,0.548809789,0.280788393,0.392774941,0.566268287,0.566975623,0.31919663,0.289269864,0.529837905,0.188338327,0.370816204,0.575726326,0.567134365,0.311064013,0.2572542,0.5372143,0.229528215,0.210280543,0.596860734,0.570602797,0.279548541,0.255910384,0.28630694,0.216364464,0.18733728,normal
102,0.226221346,0.481578224,0.232819731,0.215638747,0.541571327,0.203083399,0.156504035,0.220783838,0.481213652,0.337883439,0.369037834,0.546710714,0.215878023,0.193722786,0.20950507,0.484498307,0.34345514,0.286384093,0.535838713,0.250824337,0.243161699,0.157989206,0.479758321,0.330036569,0.397013152,0.51482792,0.239878032,0.236041447,0.145531302,0.483965259,0.244819556,0.298588505,0.507286598,0.264200191,0.299813427,0.266020875,0.483155415,0.399707154,0.31165966,0.544354679,0.31718379,0.336351966,0.255541439,0.480838199,0.306873265,0.231627213,0.543283757,0.310686562,0.162893868,0.271264478,0.484501585,0.238337017,0.220567029,0.245988819,0.209653699,0.160809828,aml
103,0.47378494,0.530387022,0.220030804,0.196489514,0.564338278,0.221957689,0.152057954,0.376117609,0.525374669,0.298350427,0.340323008,0.536965561,0.212244457,0.179217897,0.405549636,0.529091563,0.298952147,0.239794754,0.539015817,0.220039487,0.193215527,0.458087195,0.5316243,0.46434715,0.455432436,0.537556903,0.557376469,0.166658241,0.404259402,0.524384905,0.268641487,0.423555534,0.529064406,0.280237429,0.291227254,0.441606026,0.526555615,0.254737137,0.213406023,0.545330069,0.213296796,0.276745336,0.5283485,0.533173398,0.243717243,0.236006507,0.578507066,0.265553984,0.298558019,0.596303909,0.545014415,0.226909898,0.215131519,0.219904276,0.206382661,0.159301992,normal
104,0.541917273,0.524510694,0.275494108,0.229973988,0.559032118,0.214693802,0.154947013,0.522786704,0.524609094,0.418195621,0.475958076,0.556818741,0.211966859,0.216098512,0.543161081,0.524778564,0.399966097,0.300576639,0.549030793,0.21894983,0.161852017,0.549910411,0.523728943,0.464236228,0.560660117,0.55256613,0.294651635,0.152224348,0.586618468,0.524402096,0.374368321,0.388624613,0.548334968,0.418350702,0.43226797,0.581943555,0.524549003,0.479895239,0.362423113,0.549487059,0.314385095,0.472431237,0.591327609,0.525723203,0.280128127,0.238291393,0.55443398,0.226292616,0.167562246,0.632453669,0.522130767,0.276616681,0.243858861,0.227251307,0.213148821,0.161436965,aml
105,0.431370767,0.545374466,0.208630037,0.204219591,0.572360121,0.164603973,0.164493782,0.373584267,0.542108243,0.346525169,0.389333329,0.573650818,0.164895279,0.175680536,0.418073285,0.543728201,0.362792711,0.275256437,0.558073481,0.220452805,0.271423118,0.411637532,0.54071172,0.422119448,0.356374129,0.553847706,0.376143328,0.178248649,0.427446423,0.539161518,0.236021773,0.338578192,0.562253526,0.235499368,0.282373584,0.450401341,0.542282401,0.24382179,0.20537891,0.567277875,0.161789697,0.298579915,0.431958836,0.539395268,0.324458913,0.21471339,0.571792389,0.301185833,0.211382289,0.45489812,0.539110071,0.213007154,0.205676024,0.237510793,0.165331517,0.155595992,normal
106,0.774848288,0.550166501,0.317753576,0.266566275,0.578777188,0.222968532,0.158449412,0.742217777,0.550056473,0.406474822,0.438052106,0.574307355,0.208724062,0.175400196,0.760260903,0.549449281,0.409675345,0.29050851,0.582003213,0.283934768,0.219854723,0.760367478,0.548858732,0.546232214,0.496847741,0.574878622,0.54409889,0.162999065,0.808355741,0.549927312,0.356813533,0.413088221,0.571805288,0.339392153,0.323295263,0.848341171,0.553701939,0.363053719,0.269752751,0.562053377,0.221022324,0.308548777,0.838423842,0.55073238,0.370550746,0.267296308,0.582497239,0.299403688,0.249212544,0.851136071,0.554165536,0.323733219,0.28357444,0.243933867,0.205243994,0.157832389,normal
107,0.555242221,0.574592469,0.304734189,0.250801048,0.565594235,0.180745766,0.183167169,0.536271577,0.572351816,0.421703203,0.4406957,0.575839268,0.188534207,0.213856858,0.581598078,0.575533697,0.374971903,0.264861335,0.582924628,0.194220146,0.200513876,0.527284087,0.568656656,0.5197454,0.408904565,0.563945218,0.435637085,0.181780195,0.566816654,0.57135067,0.335071092,0.366467293,0.561297209,0.294015381,0.318195042,0.617050532,0.574464826,0.348603849,0.269020999,0.573893378,0.190642157,0.335206566,0.614625278,0.576224776,0.319884618,0.26677199,0.567091796,0.207183133,0.214568677,0.647731184,0.577526167,0.30123192,0.260777304,0.293559261,0.235289725,0.190214972,normal
108,0.893412302,0.558403735,0.306569465,0.262544608,0.525411804,0.217675787,0.160810995,0.862317764,0.560479544,0.409254529,0.421032635,0.521445137,0.216779645,0.194774163,0.901707248,0.562098779,0.417720973,0.285148161,0.524287895,0.22910183,0.193613321,0.886048365,0.561350121,0.549742051,0.422371227,0.522649663,0.431105653,0.175989397,0.97881245,0.565317955,0.382349245,0.381501387,0.520827929,0.367567315,0.332131396,0.998141902,0.567781674,0.339266481,0.275700441,0.52396337,0.215162415,0.357650573,0.988867293,0.566508704,0.33714799,0.275943697,0.524696107,0.255240998,0.216090443,0.952063791,0.562953242,0.301571198,0.269191209,0.242171424,0.201390442,0.153847382,normal
109,0.659130656,0.548630694,0.277935989,0.253881972,0.495361525,0.216835615,0.186322834,0.632656231,0.548851288,0.378532752,0.361696164,0.497136452,0.223039205,0.2091188,0.670731329,0.550633513,0.350405186,0.269567508,0.497791007,0.213610708,0.193913762,0.635471508,0.545230206,0.484999877,0.416216879,0.487895275,0.427859541,0.168840092,0.700372478,0.548246688,0.320536484,0.378350402,0.488391252,0.295842688,0.347148181,0.709144531,0.551193851,0.297853958,0.27059276,0.481557694,0.213305483,0.298452065,0.702701445,0.548411911,0.300711207,0.26873616,0.486391934,0.244396554,0.238166623,0.738465927,0.553861336,0.277741675,0.257297814,0.238294888,0.191940995,0.162883833,normal
110,0.607844554,0.585172624,0.243000844,0.227022012,0.589179062,0.191102127,0.168197329,0.606613215,0.588610887,0.337639363,0.348382104,0.582394485,0.182093439,0.18061456,0.604784054,0.585388159,0.305147953,0.248308859,0.58846704,0.199298706,0.202177564,0.641939575,0.588877086,0.55881457,0.52678081,0.588043092,0.59809754,0.172423267,0.698070817,0.589528754,0.287031409,0.561478128,0.590845891,0.219298695,0.343581876,0.67433908,0.58653227,0.253293746,0.244204934,0.590816805,0.183354449,0.310385132,0.649611458,0.582421654,0.271317621,0.239349337,0.589401593,0.227676312,0.294129969,0.752512524,0.595880548,0.246566817,0.233693952,0.241926006,0.173841869,0.162940562,normal
111,0.710051387,0.583467501,0.310414364,0.259115687,0.537176559,0.179418705,0.174272755,0.672379798,0.582680261,0.407530676,0.412930888,0.547194481,0.178618819,0.197608436,0.707054252,0.584567088,0.397978662,0.277308742,0.547892736,0.189131016,0.19167696,0.703036519,0.583579828,0.590502074,0.416107804,0.544082563,0.461244434,0.162874546,0.755974067,0.584308996,0.363092622,0.391230885,0.552489003,0.290719326,0.337782232,0.769948586,0.587037298,0.329542771,0.264218667,0.549316286,0.178435137,0.286016518,0.766014675,0.58484577,0.329297055,0.265824339,0.549746734,0.205746323,0.233189156,0.778702198,0.585696753,0.308359212,0.27058859,0.25823693,0.182017458,0.164723207,normal
112,0.684462506,0.561655923,0.254451349,0.245277292,0.538173678,0.203365153,0.156663332,0.671191854,0.563805324,0.37492472,0.403605561,0.537874004,0.210858279,0.168305162,0.704174778,0.564663001,0.344557411,0.268626711,0.541138233,0.237807273,0.205727436,0.69027031,0.562576742,0.539771219,0.436635463,0.529181882,0.532085289,0.162304028,0.691900668,0.561347127,0.291527027,0.35102454,0.52468636,0.293672284,0.343364631,0.733657183,0.563448967,0.283434042,0.253261885,0.527955356,0.199228908,0.316768352,0.73920719,0.563535493,0.304554744,0.258103245,0.535346353,0.273599913,0.229454464,0.763582405,0.565175477,0.263507324,0.239371442,0.224217714,0.193688369,0.156298023,normal
113,0.769599117,0.568852439,0.324180406,0.273737382,0.556411644,0.225309084,0.162836005,0.73788745,0.569668907,0.395597642,0.402567596,0.553673894,0.206506679,0.192323995,0.793299983,0.575754136,0.402935727,0.296114512,0.5596129,0.224716939,0.183145808,0.74620446,0.564601,0.537084248,0.475823247,0.554144066,0.474178306,0.164249387,0.844642023,0.572948508,0.359831824,0.437368907,0.561021028,0.288364028,0.33559115,0.850677257,0.576636913,0.34129465,0.28514259,0.552420712,0.220815279,0.31279976,0.83980234,0.574762774,0.355039271,0.288459698,0.550483607,0.259858897,0.270313811,0.843006396,0.572623806,0.326226893,0.286713704,0.241386894,0.213062331,0.160575441,normal
114,0.702314143,0.586353858,0.274464033,0.245406402,0.510433892,0.179987676,0.185711193,0.665953467,0.584385851,0.418492858,0.417361269,0.51449027,0.177230994,0.201930504,0.694708494,0.585185098,0.360519608,0.257818266,0.517203204,0.180514696,0.196739525,0.691352817,0.58442095,0.589436255,0.422371658,0.511123565,0.473229538,0.173925418,0.757712106,0.586483713,0.334439066,0.349969889,0.515733308,0.289575238,0.354374255,0.788406285,0.590278693,0.284587386,0.251403704,0.527781748,0.191766967,0.314176982,0.776716762,0.58892674,0.300078741,0.245005934,0.519819974,0.208273664,0.223021248,0.767431638,0.586965838,0.265105928,0.24038977,0.28376218,0.20245503,0.186927017,normal
115,0.716895851,0.547917411,0.250284104,0.237354097,0.505620735,0.203689976,0.160941964,0.684244731,0.554228279,0.413756316,0.458929432,0.51536949,0.205637421,0.213074396,0.720440489,0.554347902,0.376120956,0.255705978,0.514890344,0.198682226,0.168969861,0.729064904,0.554956017,0.49466308,0.454238261,0.508868137,0.468940762,0.177755574,0.787885025,0.559057595,0.353272155,0.38450358,0.501886436,0.375837958,0.36303707,0.800922396,0.563489715,0.304395092,0.282523993,0.503462429,0.209989938,0.314323328,0.798846066,0.56143831,0.256495961,0.272649256,0.534420877,0.221326996,0.242345594,0.780227644,0.554473649,0.254933464,0.233544663,0.231026096,0.218105972,0.163458888,aml
116,0.08204215,0.426536927,0.19320146,0.218988874,0.592423321,0.166717704,0.152880151,0.077823305,0.428921324,0.343765064,0.395757892,0.589004668,0.166753826,0.171293046,0.077989184,0.428802479,0.265195192,0.215610661,0.597032746,0.16404289,0.155022015,0.087330587,0.427544585,0.25652437,0.316551062,0.595722209,0.230392665,0.270245181,0.093137805,0.428789633,0.388704759,0.52547777,0.589485341,0.334172001,0.394066442,0.084437942,0.428216845,0.193386523,0.223948636,0.591406549,0.214861192,0.394113595,0.087296193,0.428254731,0.197546857,0.217043723,0.595223609,0.173155276,0.150979177,0.153865902,0.428636627,0.214637657,0.21522865,0.195516988,0.175801594,0.153818707,aml
117,0.532626579,0.545878979,0.236846767,0.209923139,0.548732414,0.244904381,0.154600717,0.513353077,0.544964299,0.380476469,0.375131519,0.537805285,0.247944006,0.174473351,0.541233155,0.54688964,0.309953865,0.244501661,0.557744103,0.273676624,0.198161678,0.556581306,0.543370168,0.496222952,0.3941093,0.556702795,0.484957735,0.166701776,0.585978549,0.546010942,0.28141997,0.365729656,0.549661426,0.334695408,0.324512025,0.584786217,0.54809083,0.284323974,0.217566198,0.543916563,0.2499925,0.312714566,0.562991137,0.544003784,0.274501833,0.219585643,0.551779204,0.297318576,0.223958437,0.599338015,0.545719187,0.24280611,0.227764212,0.236133815,0.268354064,0.161546827,normal
118,0.259816562,0.58396653,0.25644454,0.23305551,0.549202297,0.189228387,0.168889803,0.248288745,0.586408619,0.472312075,0.498182125,0.539246973,0.185687809,0.203123699,0.274124998,0.585998006,0.312091176,0.249751411,0.550256015,0.190898326,0.185240478,0.27597728,0.580144088,0.528978766,0.389914483,0.540915919,0.343490227,0.174903168,0.244474857,0.582748146,0.283349531,0.331461768,0.542086748,0.28154455,0.326896736,0.288983988,0.589115771,0.332361643,0.254434399,0.543921822,0.206182459,0.324160142,0.282449779,0.585739156,0.277694143,0.282702889,0.546505729,0.211160093,0.223690811,0.300820818,0.581868149,0.24632329,0.243762375,0.26334643,0.216924909,0.175682484,normal
119,0.557263084,0.55666509,0.253332761,0.237169636,0.515817972,0.182785167,0.169295695,0.52470163,0.556724025,0.360466623,0.382548411,0.514304245,0.186018492,0.192484789,0.560506659,0.557793353,0.345432365,0.260047697,0.526533158,0.220744905,0.200022522,0.573300047,0.558243419,0.515924823,0.391116843,0.523783498,0.357634907,0.168177616,0.615853867,0.558527756,0.310150049,0.348907749,0.521992778,0.256847565,0.266769057,0.63676924,0.560750303,0.307344116,0.257306921,0.522649298,0.182264148,0.336327383,0.632015217,0.561299073,0.283775971,0.253110686,0.522698474,0.223274673,0.198689876,0.635580643,0.559758117,0.254609522,0.23824047,0.265307941,0.200317928,0.168209155,normal
120,0.732827578,0.597490287,0.258857033,0.231406663,0.53455312,0.199274769,0.1745093,0.714422859,0.59915799,0.378849978,0.420712869,0.532073335,0.190149523,0.200863849,0.745512895,0.599089775,0.360746935,0.231228331,0.545384734,0.200276319,0.173852947,0.755646626,0.597949863,0.575553005,0.416779469,0.533326199,0.480260348,0.174565029,0.831192046,0.601515747,0.348865206,0.36297789,0.500138048,0.301780264,0.402139277,0.815699934,0.600971099,0.267237638,0.24044305,0.544388162,0.197537794,0.320371255,0.776499461,0.597472784,0.261826685,0.233804228,0.535775073,0.206101211,0.215784558,0.810947632,0.600451507,0.257558069,0.237754347,0.270993525,0.198271028,0.168486544,normal
121,0.423779599,0.5549776,0.343365972,0.347224558,0.562770255,0.229395141,0.182930731,0.404948755,0.559138391,0.471589078,0.500737211,0.551954908,0.232314138,0.214037427,0.43965245,0.559095874,0.410814115,0.369445901,0.559752736,0.263192806,0.228211578,0.41247095,0.54801942,0.485020975,0.442597716,0.552264621,0.327267954,0.192201874,0.42136368,0.555783469,0.357779947,0.416423052,0.5434088,0.314130259,0.370853871,0.440921753,0.557924527,0.387660296,0.35106012,0.540702892,0.226701391,0.369244233,0.408242955,0.554184076,0.365167283,0.344734965,0.534613506,0.265818541,0.203318334,0.492686052,0.560202538,0.339916969,0.32271081,0.282840501,0.223741244,0.191433548,normal
122,0.246955873,0.522945534,0.222932605,0.22099145,0.384300605,0.196834046,0.157844188,0.294630359,0.534026527,0.301084634,0.352126604,0.400282519,0.195835576,0.179654304,0.492027579,0.544795664,0.337826201,0.251197634,0.454290584,0.240587409,0.178694202,0.326268348,0.532156118,0.434642592,0.336081203,0.401884901,0.296163922,0.151978922,0.183208547,0.514769715,0.257988078,0.2607318,0.377175051,0.276450182,0.281828516,0.172036484,0.519138984,0.236492053,0.231437088,0.360830485,0.190124625,0.248559939,0.521765135,0.545521399,0.262342699,0.238556169,0.442450816,0.250128835,0.173806752,0.193310753,0.530293964,0.209104884,0.212419137,0.204809092,0.184239187,0.155260987,normal
123,0.634675351,0.564371473,0.266769825,0.258391255,0.519934827,0.209168521,0.191642349,0.61007041,0.56609578,0.388222166,0.448378491,0.528573819,0.202694448,0.228972836,0.635888839,0.5675725,0.368422091,0.266894158,0.529005258,0.213287155,0.207990759,0.644111244,0.564710761,0.55017357,0.465250386,0.529483717,0.464823584,0.183318992,0.718735284,0.571452426,0.343332711,0.403725585,0.53574415,0.359474391,0.391462301,0.717269562,0.571159153,0.305389055,0.268341415,0.533601208,0.210779441,0.377713748,0.713386936,0.571564846,0.281816506,0.259999658,0.525113159,0.235692911,0.247645364,0.713467787,0.567190895,0.261621607,0.239919675,0.222853085,0.199519238,0.173481913,normal
124,0.788649596,0.59962972,0.314093356,0.282903988,0.560655208,0.198021898,0.178589646,0.753811173,0.597674334,0.435638179,0.490005864,0.556409773,0.162551141,0.212974345,0.79279153,0.599423905,0.382049474,0.290479406,0.560725566,0.196682883,0.186678143,0.771530733,0.59484011,0.548384613,0.469388541,0.548646716,0.389205693,0.182952556,0.86002656,0.598990798,0.350247811,0.387235953,0.564500038,0.330177505,0.373931176,0.873818949,0.60062464,0.325163264,0.284154055,0.552082878,0.190020492,0.382502705,0.868181069,0.599260224,0.326475301,0.287736161,0.559887035,0.213563808,0.211051,0.923026921,0.602954307,0.318925006,0.288343856,0.28598225,0.195452045,0.174387715,normal
125,0.437392481,0.538340574,0.28826583,0.298655327,0.649299735,0.208668046,0.166366389,0.443789798,0.540950309,0.394384125,0.43013559,0.656241931,0.208035568,0.178624929,0.476569376,0.542727147,0.387356732,0.336634565,0.656011204,0.241479784,0.23434359,0.420994806,0.531682661,0.446275553,0.489786807,0.64823081,0.459349045,0.185948792,0.46181874,0.536214533,0.300877815,0.458388395,0.655046498,0.252469303,0.26434421,0.468214312,0.535054473,0.302310736,0.304377169,0.654241907,0.205551631,0.310589257,0.468455087,0.536800109,0.359068872,0.30027597,0.643822564,0.29953364,0.271205819,0.509971867,0.539831027,0.298654107,0.275885866,0.246029177,0.194225626,0.16792128,normal
126,0.016714472,0.455624771,0.231718139,0.211423002,0.511161828,0.174143444,0.157910022,0.008794914,0.457085793,0.315132478,0.312879893,0.517384304,0.175363669,0.170773608,0.00665152,0.456481139,0.36592049,0.254349118,0.509844613,0.227302921,0.266557276,0,0.4527147,0.271966302,0.29640901,0.510118362,0.284360835,0.233038239,0.011094818,0.458136738,0.249601441,0.298850092,0.517575099,0.212816315,0.208764122,0.013634385,0.457338997,0.271942561,0.227101343,0.512071767,0.174007543,0.328226283,0,0.45466488,0.291549069,0.21644124,0.505613989,0.24179533,0.163743469,0,0.453436785,0.235683599,0.216186765,0.261559853,0.221504531,0.166913707,normal
127,0.69662318,0.57557332,0.329282808,0.290665621,0.551558199,0.208544027,0.172489749,0.702291307,0.579536894,0.438802257,0.468882184,0.55222632,0.206235389,0.219703749,0.762360474,0.58430719,0.43538472,0.319158221,0.560793438,0.234705086,0.203975441,0.741329792,0.58333069,0.557997171,0.448316441,0.550058657,0.443451558,0.172634762,0.763197659,0.58162218,0.37669098,0.415994397,0.551136979,0.331228609,0.285768044,0.757997264,0.579736032,0.380422474,0.314549884,0.544925254,0.207781817,0.371642423,0.747722343,0.577715583,0.361773297,0.307194034,0.547887852,0.253522748,0.234792617,0.796240308,0.585052994,0.338547209,0.297933416,0.271317412,0.195365986,0.167954964,normal
128,0.607194673,0.545723973,0.260713013,0.233977109,0.488775421,0.200918851,0.172525489,0.584911812,0.545776801,0.40544701,0.41302006,0.496014717,0.215177629,0.204943211,0.659663166,0.552335916,0.403967336,0.261287545,0.501001148,0.223175862,0.196909457,0.621213091,0.543753535,0.486419558,0.368636623,0.497196341,0.327156657,0.169806904,0.699017745,0.548866144,0.351291428,0.324006947,0.504323125,0.366636477,0.345195219,0.710699827,0.553857683,0.327658954,0.257632449,0.49892308,0.208114913,0.34024415,0.691152995,0.54983523,0.296547583,0.243464799,0.500527235,0.245002792,0.183946921,0.690424239,0.548416044,0.259461237,0.247354468,0.249343147,0.211325148,0.173615986,normal
129,0.420255919,0.559514901,0.29778921,0.255732757,0.577031297,0.185199478,0.166842645,0.455878791,0.574118456,0.434760921,0.461449559,0.578514606,0.190177429,0.214389805,0.449421334,0.567584572,0.395760996,0.28701662,0.577317058,0.1953229,0.205226731,0.43564574,0.564203751,0.545180164,0.4470205,0.569082056,0.433791311,0.179632382,0.498371319,0.574423101,0.354367605,0.413097982,0.572379379,0.334708271,0.416159771,0.497015574,0.572819237,0.338173987,0.281599934,0.576008782,0.18691344,0.394386594,0.451136653,0.56558825,0.3302394,0.278864763,0.573218669,0.223336459,0.229716414,0.518989324,0.576005373,0.306566324,0.267775407,0.272020721,0.19431409,0.168272923,normal
130,0.355051871,0.551948204,0.269125495,0.239110499,0.52675277,0.218379193,0.16566643,0.334894797,0.553126008,0.410279988,0.45696274,0.53941751,0.196351423,0.192487548,0.384924056,0.554298967,0.343192474,0.251785877,0.549908195,0.231178655,0.185589793,0.369122373,0.551481708,0.517849215,0.460030515,0.537948475,0.420486815,0.173594449,0.428086659,0.554422275,0.324904145,0.333649445,0.546902153,0.350442774,0.323523087,0.446906658,0.555486697,0.313162378,0.257313142,0.544330112,0.234336004,0.33267782,0.426660152,0.553744023,0.289441576,0.253325265,0.545297498,0.256482814,0.226958524,0.454473335,0.550430591,0.266146585,0.236697039,0.245325278,0.240052071,0.17601094,normal
